"File","Interval","Time","ULx","ULy","ULz","LLx","LLy","LLz","TTx","TTy","TTz","TBx","TBy","TBz","TDx","TDy","TDz","JAWx","JAWy","JAWz","F1","F2","F3","F2_F3","Speaker","LP","Rep","Word","Int","start.event","Triplet"
"lailiwei06","lai",0.12,12.1241314,-1.845657606,-2.139763512,3.32018356,-0.957476359,-37.7868404,-12.5896475,-3.979428613,-0.459220096434192,-31.00850016,-2.90154818,-8.523229099,-44.68116434,-0.239332828,-6.348556357,-3.55327236,-1.55326962,-32.32500962,646.1525026,-0.388963172758135,2632.342001,1995.958441,"s1",-1.88569945132789,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.125,12.11195318,-1.852604365,-2.198189237,3.224289458,-0.964845468,-37.95303976,-12.82355508,-4.107160143,-0.544176971465945,-31.11564858,-2.811287802,-8.239415554,-44.80804206,-0.199439624,-6.167123499,-3.620585123,-1.534905713,-32.54529338,648.6303917,-0.360432253081384,2631.968665,2002.052811,"s1",-1.92012958631492,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.13,12.11074234,-1.848219996,-2.232719233,3.159043571,-0.987199195,-38.0500217,-13.05895528,-4.290420036,-0.622238352237533,-31.16447198,-2.719018503,-7.910194429,-44.84783519,-0.096574502,-5.939203933,-3.671925171,-1.518712384,-32.69212762,648.9153357,-0.321163119886701,2631.55665,2011.354346,"s1",-1.94130164997619,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.135,12.1095315,-1.843835628,-2.267249229,3.093797684,-1.009552922,-38.14700364,-13.29435547,-4.473679928,-0.700299733009121,-31.21329539,-2.626749204,-7.580973305,-44.88762832,0.00629062,-5.711284367,-3.723265218,-1.502519054,-32.83896185,649.2002797,-0.281893984777336,2631.144634,2020.655881,"s1",-1.96247371363747,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.14,12.10829504,-1.839428026,-2.301566049,3.028845215,-1.031938032,-38.24334459,-13.52956522,-4.656472774,-0.778195633160454,-31.2615941,-2.534740819,-7.251514193,-44.92709377,0.108753528,-5.483139321,-3.774560713,-1.486473496,-32.98522582,649.4793814,-0.242579908239956,2630.735491,2029.988343,"s1",-1.98356046108532,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.145,12.10051823,-1.829091432,-2.281480233,3.038773283,-1.062332182,-38.17610543,-13.71617424,-4.720075316,-0.813860702812104,-31.17599047,-2.50931774,-6.861320654,-44.88293518,0.108571695,-5.197451678,-3.814486367,-1.508139256,-32.98595835,648.2675519,-0.191796508154008,2631.05941,2047.21335,"s1",-1.98287510426165,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.15,12.09274143,-1.818754837,-2.261394418,3.048701351,-1.092726332,-38.10886626,-13.90278325,-4.783677858,-0.849525772463753,-31.09038683,-2.483894661,-6.471127115,-44.83877659,0.108389863,-4.911764036,-3.854412021,-1.529805017,-32.98669088,647.0557224,-0.141013109982743,2631.383328,2064.438357,"s1",-1.98218974425215,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.155,12.08496463,-1.808418243,-2.241308602,3.058629419,-1.123120482,-38.04162709,-14.08939227,-4.8472804,-0.885190842115403,-31.0047832,-2.458471583,-6.080933576,-44.794618,0.10820803,-4.626076393,-3.894337675,-1.551470777,-32.98742341,645.8438929,-0.0902297098967949,2631.707246,2081.663364,"s1",-1.98150438424264,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.16,12.08979105,-1.800534541,-2.197369229,3.098649623,-1.147694228,-37.92975155,-14.20044865,-4.894550451,-0.895990499975768,-30.89279992,-2.461109464,-5.64561619,-44.66217214,0.133624968,-4.318400611,-3.908949697,-1.571994771,-32.93953005,642.7248573,-0.0448032602505187,2629.323807,2094.905299,"s1",-1.96721695810561,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.165,12.10700125,-1.795061022,-2.129991633,3.168238002,-1.166548916,-37.77401683,-14.23726789,-4.925772391,-0.882357697686404,-30.75489633,-2.491319711,-5.165960648,-44.44297626,0.184194954,-3.989119545,-3.898688844,-1.591396877,-32.84385746,637.731823,-0.00464048919982959,2624.280149,2104.233512,"s1",-1.93956430165901,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.17,12.12421145,-1.789587502,-2.062614037,3.237826381,-1.185403603,-37.61828212,-14.27408714,-4.956994332,-0.868724897413179,-30.61699274,-2.521529958,-4.686305106,-44.22378038,0.23476494,-3.659838479,-3.888427991,-1.610798983,-32.74818488,632.7387887,0.0355222818508591,2619.236492,2113.561725,"s1",-1.91191164521242,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.175,12.14139286,-1.784131146,-1.995328779,3.307534659,-1.204267212,-37.46221684,-14.31029325,-4.988491907,-0.854957130776717,-30.47907804,-2.551867608,-4.20668316,-44.00462935,0.285190947,-3.330321254,-3.877908375,-1.630242083,-32.6520378,627.7131442,0.0756342736065416,2614.173328,2122.844839,"s1",-1.88422996287732,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.18,12.15270348,-1.782175353,-1.946876675,3.40169744,-1.224950639,-37.23872954,-14.2214433,-5.076207973,-0.813661885340854,-30.33889864,-2.608190422,-3.733913449,-43.79462597,0.306250906,-2.952637125,-3.814611296,-1.658046195,-32.45911378,616.0363627,0.105389087067753,2605.131857,2122.929604,"s1",-1.85062780307575,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.185,12.1640141,-1.780219561,-1.89842457,3.495860222,-1.245634065,-37.01524225,-14.13259335,-5.16392404,-0.772366639904991,-30.19871924,-2.664513236,-3.261143739,-43.58462259,0.327310866,-2.574952996,-3.751314218,-1.685850306,-32.26618975,604.3595812,0.135143902443648,2596.090386,2123.014369,"s1",-1.8170256429556,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.19,12.17532472,-1.778263768,-1.849972466,3.590023003,-1.266317491,-36.79175496,-14.04374341,-5.251640106,-0.731071394469128,-30.05853984,-2.72083605,-2.788374028,-43.3746192,0.348370826,-2.197268867,-3.68801714,-1.713654418,-32.07326573,592.6827996,0.164898717819542,2587.048915,2123.099135,"s1",-1.78342348315403,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.195,12.1802481,-1.766738366,-1.816501083,3.699990643,-1.278419134,-36.52212189,-13.94836809,-5.351188781,-0.680610823488436,-29.94986803,-2.796527059,-2.359776532,-43.23556398,0.333143108,-1.833705552,-3.619861413,-1.75074976,-31.82362462,580.1559819,0.202509318554586,2577.565673,2127.678025,"s1",-1.74682101867291,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.2,12.17891991,-1.745846613,-1.797692232,3.825427445,-1.282121271,-36.20732317,-13.84660599,-5.46231874,-0.621179597237157,-29.87203458,-2.891174882,-1.974413031,-43.16594997,0.282398463,-1.483963125,-3.546950236,-1.796938988,-31.51847109,566.7971826,0.247808847726243,2567.650042,2136.655586,"s1",-1.70728197495538,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.205,12.17759172,-1.724954859,-1.77888338,3.950864248,-1.285823408,-35.89252445,-13.7448439,-5.573448699,-0.561748370985877,-29.79420114,-2.985822704,-1.58904953,-43.09633596,0.231653818,-1.134220699,-3.474039058,-1.843128216,-31.21331756,553.4383833,0.293108378812581,2557.734411,2145.633147,"s1",-1.66774293091927,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.21,12.1763302,-1.70401802,-1.759988901,4.076447221,-1.289607626,-35.57742686,-13.64300767,-5.684341075,-0.502200367973398,-29.71671363,-3.080814464,-1.204345697,-43.02686964,0.180931853,-0.785023358,-3.400829971,-1.889226338,-30.90776692,540.093664,0.338479630076604,2547.759064,2154.599983,"s1",-1.62813607942058,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.215,12.18638993,-1.675425655,-1.726554735,4.226850033,-1.307329142,-35.2115796,-13.52858333,-5.754891945,-0.422823523327736,-29.69796451,-3.234206725,-0.931653577,-42.9824805,0.134060924,-0.528381616,-3.277035874,-1.919854777,-30.53478691,529.139714,0.396029096943915,2527.644013,2161.745706,"s1",-1.57701524774805,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.22,12.19644967,-1.646833289,-1.693120569,4.377252845,-1.325050659,-34.84573234,-13.414159,-5.825442815,-0.343446676665937,-29.67921539,-3.387598985,-0.658961456,-42.93809135,0.087189995,-0.271739874,-3.153241777,-1.950483215,-30.16180691,518.1857641,0.453578565725909,2507.528962,2168.891428,"s1",-1.52589441288968,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.225,12.20650941,-1.618240923,-1.659686403,4.527655657,-1.342772175,-34.47988508,-13.29973467,-5.895993684,-0.264069832020275,-29.66046627,-3.540991246,-0.386269336,-42.89370221,0.040319067,-0.015098132,-3.029447679,-1.981111653,-29.7888269,507.2318142,0.51112803259322,2487.413911,2176.03715,"s1",-1.47477357803131,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.23,12.21253389,-1.602424955,-1.640367835,4.678726728,-1.350693518,-34.1206639,-13.20644264,-5.96911578,-0.160612504895299,-29.67310718,-3.664754966,-0.158560951,-42.86614502,-0.024953737,0.186246725,-2.857452888,-1.983803086,-29.4025575,497.0457107,0.558496251769043,2468.707111,2178.107387,"s1",-1.42472541651599,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.235,12.21462423,-1.599065291,-1.634811221,4.830449315,-1.349060216,-33.76790279,-13.1337535,-6.044744683,-0.0336779935032168,-29.71635169,-3.75963244,0.025290692,-42.85499807,-0.108167386,0.333680071,-2.638464993,-1.959257431,-29.00333163,487.6082166,0.595938293428792,2451.373281,2175.229296,"s1",-1.37572304716411,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.24,12.21671456,-1.595705628,-1.629254607,4.982171903,-1.347426914,-33.41514167,-13.06106435,-6.120373587,0.0932565178888649,-29.75959621,-3.854509915,0.209142335,-42.84385113,-0.191381034,0.481113417,-2.419477098,-1.934711776,-28.60410576,478.1707224,0.633380333173859,2434.039451,2172.351204,"s1",-1.32672068067949,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.245,12.21895432,-1.592193526,-1.623000749,5.133701371,-1.346098497,-33.06249979,-12.98872461,-6.196305205,0.220351889718091,-29.80274416,-3.948933792,0.392356189,-42.83301293,-0.274724694,0.628106152,-2.201162146,-1.910370115,-28.2056423,468.7206911,0.670615116195299,2416.774802,2169.474896,"s1",-1.27773223313886,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.25,12.24292088,-1.566516852,-1.515367567,5.25715132,-1.389100306,-32.72719402,-12.96718962,-6.316251531,0.370836368583928,-29.83185199,-3.977404709,0.482835432,-42.86706564,-0.376971941,0.711034203,-2.08069328,-1.915689211,-27.91803223,457.4477597,0.677714705353489,2409.568985,2166.857803,"s1",-1.2307676615422,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.255,12.26688744,-1.540840177,-1.407734385,5.380601269,-1.432102115,-32.39188825,-12.94565463,-6.436197857,0.521320847449764,-29.86095982,-4.005875625,0.573314676,-42.90111834,-0.479219189,0.793962253,-1.960224413,-1.921008306,-27.63042216,446.1748282,0.68481429642636,2402.363167,2164.240711,"s1",-1.18380308994555,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.26,12.290854,-1.515163503,-1.300101203,5.504051217,-1.475103924,-32.05658248,-12.92411964,-6.556144183,0.671805326113987,-29.89006765,-4.034346541,0.66379392,-42.93517105,-0.581466436,0.876890303,-1.839755547,-1.926327402,-27.34281209,434.9018968,0.691913885584549,2395.157349,2161.623618,"s1",-1.13683851866747,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.265,12.30664546,-1.48570883,-1.192582471,5.607129226,-1.532616872,-31.74802045,-12.8095352,-6.56828953,0.771161954436357,-29.91161806,-4.072164371,0.715193575,-42.96663716,-0.671145771,0.936454694,-1.803571252,-1.957013352,-27.10736307,423.372101,0.692432821986859,2405.542332,2158.096358,"s1",-1.09896858316719,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.27,12.31449769,-1.452585161,-1.085174886,5.690423066,-1.604222283,-31.46543056,-12.60458598,-6.475744181,0.820865877085423,-29.92582911,-4.119059438,0.72864117,-42.99559131,-0.748619805,0.973329516,-1.849239742,-2.01233427,-26.92257015,411.5928518,0.686560967466257,2433.010588,2153.685191,"s1",-1.06993088474856,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.275,12.32234992,-1.419461493,-0.977767301,5.773716907,-1.675827694,-31.18284066,-12.39963676,-6.383198832,0.870569799734489,-29.94004016,-4.165954504,0.742088765,-43.02454546,-0.826093839,1.010204338,-1.894908232,-2.067655187,-26.73777723,399.8136026,0.680689112945655,2460.478844,2149.274023,"s1",-1.04089318601135,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.28,12.3298776,-1.38667117,-0.871106037,5.856864028,-1.746907607,-30.90095269,-12.19514293,-6.291255116,0.919739568449518,-29.95420764,-4.212880395,0.755356088,-43.05329437,-0.903110138,1.046894547,-1.939667669,-2.122432788,-26.55283929,388.0906168,0.674816695508393,2488.55133,2145.312262,"s1",-1.0120056264533,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.285,12.29615533,-1.396249095,-0.859302124,5.921363043,-1.751196744,-30.70827811,-12.04852898,-6.275778919,0.901018362692733,-29.96283806,-4.26372411,0.745710903,-43.05595754,-0.921948267,1.060120524,-1.868886402,-2.108154904,-26.34946913,383.5186573,0.668872546405352,2593.421066,2198.469609,"s1",-1.00220064155799,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.29,12.26243306,-1.40582702,-0.847498211,5.985862058,-1.755485882,-30.51560353,-11.90191502,-6.260302723,0.882297156734335,-29.97146848,-4.314567824,0.736065719,-43.05862071,-0.940786396,1.073346501,-1.798105134,-2.09387702,-26.14609896,378.9466979,0.662928399216994,2698.290803,2251.626956,"s1",-0.992395656662674,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.295,12.22871079,-1.415404946,-0.835694298,6.050361072,-1.759775019,-30.32292896,-11.75530106,-6.244826526,0.863575950775936,-29.9800989,-4.365411538,0.726420534,-43.06128388,-0.959624525,1.086572478,-1.727323867,-2.079599136,-25.9427288,374.3747385,0.656984252028635,2803.160539,2304.784304,"s1",-0.982590672085947,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.3,12.20819487,-1.408178187,-0.831282807,6.111563606,-1.759356373,-30.17192126,-11.69348544,-6.266107363,0.855070930365779,-29.98063651,-4.397697598,0.739392898,-43.0719849,-0.96358494,1.112829839,-1.621608151,-2.048637349,-25.76917375,372.0153041,0.649876494834833,2894.649811,2359.745085,"s1",-0.969628559435262,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.305,12.20045431,-1.384695187,-0.834022477,6.169577242,-1.754383588,-30.06122058,-11.71370066,-6.322945624,0.856448677598525,-29.97334543,-4.412031655,0.774244658,-43.09046145,-0.953153192,1.151693289,-1.482098115,-2.00153616,-25.62446075,371.7961868,0.641643101533926,2973.195304,2416.450443,"s1",-0.953612351391791,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.31,12.19271374,-1.361212186,-0.836762147,6.227590879,-1.749410803,-29.95051991,-11.73391588,-6.379783884,0.857826424831271,-29.96605435,-4.426365712,0.809096418,-43.108938,-0.942721443,1.190556739,-1.34258808,-1.954434971,-25.47974776,371.5770695,0.633409708233019,3051.740798,2473.1558,"s1",-0.937596146215578,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.315,12.1855455,-1.33750898,-0.839189205,6.285334019,-1.744773538,-29.83992635,-11.75383845,-6.435538765,0.859211569881215,-29.95868599,-4.440721605,0.84461319,-43.12732499,-0.93192235,1.229741646,-1.204242382,-1.907769099,-25.33590057,371.361353,0.625447577577566,3129.492201,2529.30436,"s1",-0.921483781812458,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.32,12.24297383,-1.288951879,-0.806332766,6.312547168,-1.778005278,-29.74142274,-11.74073167,-6.369016249,0.861431693471439,-29.94259569,-4.457541961,0.955187603,-43.13560336,-0.879662262,1.305208361,-1.1973117,-1.910235975,-25.28977341,371.5294719,0.648101712426237,3117.617913,2522.609389,"s1",-0.894518343358462,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.325,12.30040217,-1.240394778,-0.773476326,6.339760317,-1.811237018,-29.64291912,-11.72762488,-6.302493732,0.863651816860049,-29.92650538,-4.474362318,1.065762017,-43.14388173,-0.827402174,1.380675075,-1.190381018,-1.912702851,-25.24364625,371.6975907,0.670755847274907,3105.743624,2515.914417,"s1",-0.867552901718624,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.33,12.3578305,-1.191837677,-0.740619887,6.366973466,-1.844468759,-29.54441551,-11.71451809,-6.235971216,0.865871940248659,-29.91041507,-4.491182675,1.176336431,-43.1521601,-0.775142086,1.45614179,-1.183450335,-1.915169727,-25.19751908,371.8657095,0.693409980208896,3093.869336,2509.219446,"s1",-0.840587463264627,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","lai",0.335,12.40973522,-1.169395836,-0.717174943,6.392735148,-1.866969647,-29.45159456,-11.67790315,-6.169691005,0.857313905676832,-29.87676179,-4.488808337,1.30657571,-43.14861282,-0.722535723,1.540914981,-1.251434396,-1.945931617,-25.19682517,371.7964912,0.7321776733701,3061.707769,2501.64487,"s1",-0.815844174184406,"06","lailiwei","a",FALSE,"t1"
"lailiwei06","li",0.34,12.4563174,-1.172118508,-0.702798861,6.417098205,-1.87913035,-29.36424939,-11.61863589,-6.103644277,0.838370100884867,-29.82618494,-4.467938103,1.45576394,-43.13367041,-0.669595692,1.634655838,-1.391605868,-2.003958417,-25.23991048,371.4985761,0.78647229867054,3009.997496,2493.222712,"s1",-0.793242142124834,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.345,12.49578609,-1.18049659,-0.693224911,6.443324028,-1.888012595,-29.28072613,-11.5653995,-6.060584809,0.81682278299036,-29.77431873,-4.445957425,1.606885803,-43.11537026,-0.620783592,1.729288975,-1.53126553,-2.062407787,-25.28586661,371.1450275,0.840063052213816,2957.246326,2484.045502,"s1",-0.7723129078062,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.35,12.48272638,-1.230636057,-0.719111458,6.483305117,-1.872685644,-29.22542502,-11.55669705,-6.187270723,0.776050281757229,-29.71293158,-4.415776871,1.772286248,-43.0722755,-0.602453468,1.830510989,-1.667145822,-2.123977553,-25.35302185,370.3806624,0.888456195196402,2896.80884,2469.292736,"s1",-0.763736181630122,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.355,12.46966667,-1.280775524,-0.744998006,6.523286207,-1.857358693,-29.17012392,-11.54799461,-6.313956637,0.735277780725711,-29.65154443,-4.385596317,1.937686693,-43.02918075,-0.584123345,1.931733002,-1.803026114,-2.18554732,-25.42017709,369.6162974,0.936849338178987,2836.371353,2454.53997,"s1",-0.75515945513546,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.36,12.44308674,-1.33236066,-0.76979356,6.561972423,-1.858642433,-29.14175515,-11.54559776,-6.493803165,0.685353699173956,-29.60340353,-4.387916124,2.089398155,-42.96979295,-0.57965749,2.030864986,-1.824858543,-2.205567771,-25.44716714,368.9921096,0.974781048404107,2793.898867,2439.603875,"s1",-0.751302583612227,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.365,12.41148764,-1.384482476,-0.7941841,6.600177938,-1.866092625,-29.12338459,-11.54554177,-6.693384713,0.632032240891303,-29.56018009,-4.402301165,2.236027804,-42.90435664,-0.580338522,2.129221078,-1.804352543,-2.21016371,-25.4592465,368.4199603,1.00882912000664,2758.095599,2424.599722,"s1",-0.749197884129317,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.37,12.39133201,-1.422042872,-0.812329632,6.637265129,-1.893205029,-29.10830331,-11.52145597,-6.864222889,0.576416029230475,-29.51964653,-4.425862083,2.368573256,-42.83946479,-0.57707601,2.221591587,-1.742819108,-2.197912153,-25.44540416,367.9851862,1.04002525285478,2734.737493,2416.969347,"s1",-0.743803756197365,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.375,12.39346257,-1.431244854,-0.818312991,6.672174382,-1.958609654,-29.09962791,-11.45057205,-6.979083254,0.516330777309663,-29.4843515,-4.46729305,2.473689691,-42.7756333,-0.566133433,2.302305151,-1.601384616,-2.152850043,-25.38107925,367.8179508,1.06566722870815,2735.616387,2423.699431,"s1",-0.732003456750813,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.38,12.39559313,-1.440446836,-0.824296349,6.707083636,-2.02401428,-29.09095251,-11.37968814,-7.093943619,0.456245525388852,-29.44905647,-4.508724017,2.578806125,-42.71180181,-0.555190857,2.383018715,-1.459950124,-2.107787933,-25.31675434,367.6507154,1.09130920264684,2736.49528,2430.429515,"s1",-0.720203156985676,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.385,12.41740584,-1.408597853,-0.853676928,6.751669853,-2.108945925,-29.05869758,-11.31355611,-7.158072404,0.407898847254732,-29.4058454,-4.550327263,2.654122219,-42.6584467,-0.527337255,2.443763315,-1.366127696,-2.075594387,-25.24502924,367.3805693,1.11292056118897,2754.224525,2451.557023,"s1",-0.699049507491557,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.39,12.44027039,-1.374555071,-0.884307873,6.796773215,-2.194921109,-29.02518253,-11.24767802,-7.21949005,0.3601794882124,-29.36221128,-4.591939715,2.727845758,-42.60565145,-0.498579913,2.503440756,-1.274849698,-2.044088549,-25.17290867,367.1049236,1.13431651794805,2772.854268,2473.453943,"s1",-0.677396004155649,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.395,12.45753414,-1.350084173,-0.918440039,6.847924741,-2.269261094,-28.9805079,-11.20701779,-7.285937866,0.324840498326594,-29.31923431,-4.623536553,2.794169453,-42.5618297,-0.470639605,2.555950168,-1.233107588,-2.030565865,-25.11914521,366.5045301,1.15585124515184,2791.477863,2491.827514,"s1",-0.655599977714628,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.4,12.4703842,-1.333156346,-0.955331322,6.903842489,-2.334432024,-28.92703903,-11.18623034,-7.35634968,0.29925779000244,-29.27677519,-4.647240641,2.854661744,-42.52507947,-0.443343155,2.602810854,-1.230401962,-2.031214708,-25.07984796,365.6482209,1.17749532561816,2810.096613,2507.424529,"s1",-0.633691640145996,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.405,12.48266024,-1.322121886,-0.984993552,6.96031963,-2.396597351,-28.87336199,-11.16910563,-7.424729212,0.276410402459792,-29.23630048,-4.662129629,2.914484513,-42.49227074,-0.417140273,2.647080032,-1.233150272,-2.03388939,-25.04340286,364.7198482,1.1992007199627,2829.581442,2523.254537,"s1",-0.611787962508558,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.41,12.49211914,-1.340010387,-0.979177656,7.019542109,-2.444012038,-28.81866333,-11.16995659,-7.483134885,0.266987188196983,-29.20556465,-4.63375662,2.971021463,-42.47880579,-0.396304307,2.678630833,-1.26266494,-2.046506312,-25.02095526,363.4378084,1.2212070200674,2853.316741,2540.22801,"s1",-0.58990715985434,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.415,12.50157804,-1.357898888,-0.97336176,7.078764588,-2.491426725,-28.76396466,-11.17080755,-7.541540558,0.257563973934175,-29.17482881,-4.605383612,3.027558413,-42.46534083,-0.375468342,2.710181633,-1.292179608,-2.059123234,-24.99850766,362.1557686,1.24321332017211,2877.05204,2557.201483,"s1",-0.568026357200122,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.42,12.51072524,-1.377657758,-0.951592666,7.13429893,-2.528476124,-28.70179233,-11.17158363,-7.571585864,0.25186150063109,-29.15341357,-4.55162048,3.072167432,-42.46061389,-0.355607972,2.725502246,-1.315948286,-2.06850004,-24.97729424,360.8877342,1.25792947999994,2909.140806,2580.221377,"s1",-0.547419839444088,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.425,12.51978415,-1.397946413,-0.925304799,7.1887886,-2.562589537,-28.63750305,-11.17233851,-7.593598041,0.247212934321613,-29.13463839,-4.490665548,3.113397841,-42.45836201,-0.336023943,2.736225626,-1.3380894,-2.076959077,-24.9564304,359.6236669,1.27058069494262,2943.595709,2604.953932,"s1",-0.527174265488216,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.43,12.52511621,-1.418237853,-0.904144004,7.243853503,-2.588222221,-28.56479026,-11.17157348,-7.604541862,0.242059828935709,-29.11890708,-4.441841175,3.14338274,-42.45692389,-0.317524116,2.742295227,-1.35398368,-2.082303194,-24.93459904,358.4733407,1.27719026131917,2977.842389,2627.475741,"s1",-0.50793274693459,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.435,12.52460119,-1.438533659,-0.891027123,7.299820896,-2.600549409,-28.47886171,-11.16842383,-7.598120431,0.236115146625796,-29.10795133,-4.412048555,3.15572445,-42.45676248,-0.300725305,2.741063469,-1.360077238,-2.082760282,-24.91124974,357.5014641,1.27432102532293,3011.762388,2646.529085,"s1",-0.490266496664323,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.44,12.52408616,-1.458829466,-0.877910242,7.355788289,-2.612876597,-28.39293317,-11.16527419,-7.591699001,0.230170464517496,-29.09699559,-4.382255935,3.16806616,-42.45660108,-0.283926495,2.739831711,-1.366170796,-2.083217369,-24.88790043,356.5295876,1.271451787412,3045.682388,2665.58243,"s1",-0.472600249579898,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.445,12.52949199,-1.481130028,-0.8643133,7.426741916,-2.627493538,-28.28650893,-11.18846083,-7.585999973,0.227118615426549,-29.08727545,-4.384505571,3.162634852,-42.46086409,-0.257661458,2.739643975,-1.365766688,-2.080505276,-24.86511356,355.833155,1.25871218115098,3065.396174,2671.742129,"s1",-0.448273332535902,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.45,12.53490216,-1.503432054,-0.850716007,7.497706487,-2.642112152,-28.18006971,-11.21166671,-7.580301472,0.224068879248806,-29.07755622,-4.386778608,3.157190565,-42.46513034,-0.231389509,2.739457001,-1.365357835,-2.077790868,-24.8423271,355.1369235,1.24596536611028,3085.099585,2677.892412,"s1",-0.423941546250889,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.455,12.54621578,-1.528729252,-0.816267269,7.572972934,-2.65612129,-28.06991748,-11.24034602,-7.591473553,0.223372649952532,-29.06906505,-4.381285629,3.158985285,-42.46918698,-0.203940184,2.750927748,-1.368631676,-2.077504695,-24.82188977,354.5558783,1.23334830910369,3091.266804,2675.999007,"s1",-0.3963585042765,"06","lailiwei","b",FALSE,"t1"
"lailiwei06","li",0.46,12.56131535,-1.555947277,-0.768446334,7.650998208,-2.669739567,-27.95738407,-11.27253549,-7.613464873,0.224185742905579,-29.06136144,-4.370812242,3.165422439,-42.47310918,-0.1757358,2.769874682,-1.374267259,-2.078775767,-24.80295895,354.0487031,1.22081446419924,3088.753154,2668.947122,"s1",-0.366690399712543,"06","lailiwei","b",FALSE,"t1"
